detection_id,event_id,session_id,species_code,common_name,confidence,t_start_s,t_end_s,freq_low_hz,freq_high_hz,wav_path,channel,source,detection_duration_s,is_public
det_000677,event_20260111_112825_495,20260111_003017,eursta,Ã‰tourneau sansonnet,0.8339,6.0,8.53,0,15000,D:\20260111_003017\event_20260111_112825_495.wav,1,BirdNET,2.5299999999999994,False
det_000678,event_20260111_102350_356,20260111_003017,eurjac,Choucas des tours,0.8335,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_102350_356.wav,1,BirdNET,3.0,False
det_000679,event_20260111_110809_461,20260111_003017,blutit,Mésange bleue,0.8306,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_110809_461.wav,1,BirdNET,3.0,False
det_000680,event_20260111_090139_183,20260111_003017,eurrob1,Rougegorge familier,0.8277,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_090139_183.wav,1,BirdNET,3.0,False
det_000681,event_20260111_082909_108,20260111_003017,eurrob1,Rougegorge familier,0.8271,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_082909_108.wav,1,BirdNET,3.0,False
det_000682,event_20260111_081913_095,20260111_003017,eurmag1,Pie bavarde,0.8268,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_081913_095.wav,1,BirdNET,3.0,False
det_000683,event_20260111_102629_368,20260111_003017,grswoo,Pic épeiche,0.8181,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_102629_368.wav,1,BirdNET,3.0,False
det_000684,event_20260111_093003_244,20260111_003017,eurrob1,Rougegorge familier,0.8141,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_093003_244.wav,1,BirdNET,3.0,False
det_000685,event_20260111_093542_273,20260111_003017,eurmag1,Pie bavarde,0.813,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_093542_273.wav,1,BirdNET,3.0,False
det_000686,event_20260111_104754_414,20260111_003017,eurjac,Choucas des tours,0.8113,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_104754_414.wav,1,BirdNET,3.0,False
det_000687,event_20260111_101154_332,20260111_003017,redwin,Grive mauvis,0.8112,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_101154_332.wav,1,BirdNET,3.0,False
det_000688,event_20260111_112740_491,20260111_003017,blutit,Mésange bleue,0.8079,9.0,12.0,0,15000,D:\20260111_003017\event_20260111_112740_491.wav,1,BirdNET,3.0,False
det_000689,event_20260111_090146_184,20260111_003017,eurrob1,Rougegorge familier,0.8078,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_090146_184.wav,1,BirdNET,3.0,False
det_000690,event_20260111_112740_491,20260111_003017,blutit,Mésange bleue,0.8061,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_112740_491.wav,1,BirdNET,3.0,False
det_000691,event_20260111_101008_327,20260111_003017,eurmag1,Pie bavarde,0.8036,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_101008_327.wav,1,BirdNET,3.0,False
det_000692,event_20260111_085849_180,20260111_003017,eurmag1,Pie bavarde,0.801,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_085849_180.wav,1,BirdNET,3.0,False
det_000693,event_20260111_094325_291,20260111_003017,eurmag1,Pie bavarde,0.8005,9.0,12.0,0,15000,D:\20260111_003017\event_20260111_094325_291.wav,1,BirdNET,3.0,False
det_000694,event_20260111_093451_269,20260111_003017,eurmag1,Pie bavarde,0.7999,9.0,12.0,0,15000,D:\20260111_003017\event_20260111_093451_269.wav,1,BirdNET,3.0,False
det_000695,event_20260111_104945_418,20260111_003017,gretit1,Mésange charbonnière,0.7996,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_104945_418.wav,1,BirdNET,3.0,False
det_000696,event_20260111_115850_559,20260111_003017,blutit,Mésange bleue,0.7992,12.0,15.0,0,15000,D:\20260111_003017\event_20260111_115850_559.wav,1,BirdNET,3.0,False
det_000697,event_20260111_102533_360,20260111_003017,hoocro1,Corneille mantelée,0.7976,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_102533_360.wav,1,BirdNET,3.0,False
det_000698,event_20260111_104945_418,20260111_003017,gretit1,Mésange charbonnière,0.7955,27.0,30.0,0,15000,D:\20260111_003017\event_20260111_104945_418.wav,1,BirdNET,3.0,False
det_000699,event_20260111_093836_278,20260111_003017,eurrob1,Rougegorge familier,0.7935,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_093836_278.wav,1,BirdNET,3.0,False
det_000700,event_20260111_104623_410,20260111_003017,firecr1,Roitelet triple-bandeau,0.7917,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_104623_410.wav,1,BirdNET,3.0,False
det_000701,event_20260111_110042_444,20260111_003017,eurmag1,Pie bavarde,0.7915,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_110042_444.wav,1,BirdNET,3.0,False
det_000702,event_20260111_075020_065,20260111_003017,eurmag1,Pie bavarde,0.7846,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_075020_065.wav,1,BirdNET,3.0,False
det_000703,event_20260111_090205_187,20260111_003017,eurmag1,Pie bavarde,0.7835,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_090205_187.wav,1,BirdNET,3.0,False
det_000704,event_20260111_081807_092,20260111_003017,eurjac,Choucas des tours,0.7797,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_081807_092.wav,1,BirdNET,3.0,False
det_000705,event_20260111_104313_399,20260111_003017,eurmag1,Pie bavarde,0.7788,9.0,12.0,0,15000,D:\20260111_003017\event_20260111_104313_399.wav,1,BirdNET,3.0,False
det_000706,event_20260111_095431_313,20260111_003017,grswoo,Pic épeiche,0.776,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_095431_313.wav,1,BirdNET,3.0,False
det_000707,event_20260111_075316_072,20260111_003017,eurjac,Choucas des tours,0.7749,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_075316_072.wav,1,BirdNET,3.0,False
det_000708,event_20260111_083153_122,20260111_003017,eurrob1,Rougegorge familier,0.7676,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_083153_122.wav,1,BirdNET,3.0,False
det_000709,event_20260111_081751_090,20260111_003017,eurmag1,Pie bavarde,0.7597,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_081751_090.wav,1,BirdNET,3.0,False
det_000710,event_20260111_085835_178,20260111_003017,eurmag1,Pie bavarde,0.7567,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_085835_178.wav,1,BirdNET,3.0,False
det_000711,event_20260111_102350_356,20260111_003017,eurjac,Choucas des tours,0.7565,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_102350_356.wav,1,BirdNET,3.0,False
det_000712,event_20260111_104659_412,20260111_003017,gretit1,Mésange charbonnière,0.7564,9.0,12.0,0,15000,D:\20260111_003017\event_20260111_104659_412.wav,1,BirdNET,3.0,False
det_000713,event_20260111_075329_073,20260111_003017,eurmag1,Pie bavarde,0.7545,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_075329_073.wav,1,BirdNET,3.0,False
det_000714,event_20260111_104450_403,20260111_003017,winwre4,Troglodyte mignon,0.7536,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_104450_403.wav,1,BirdNET,3.0,False
det_000715,event_20260111_101008_327,20260111_003017,eurmag1,Pie bavarde,0.7525,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_101008_327.wav,1,BirdNET,3.0,False
det_000716,event_20260111_110746_459,20260111_003017,blutit,Mésange bleue,0.7519,21.0,24.0,0,15000,D:\20260111_003017\event_20260111_110746_459.wav,1,BirdNET,3.0,False
det_000717,event_20260111_093836_278,20260111_003017,eurrob1,Rougegorge familier,0.7511,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_093836_278.wav,1,BirdNET,3.0,False
det_000718,event_20260111_091300_209,20260111_003017,eurmag1,Pie bavarde,0.7505,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_091300_209.wav,1,BirdNET,3.0,False
det_000719,event_20260111_093613_274,20260111_003017,eurmag1,Pie bavarde,0.7471,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_093613_274.wav,1,BirdNET,3.0,False
det_000720,event_20260111_115903_560,20260111_003017,blutit,Mésange bleue,0.7461,9.0,11.61,0,15000,D:\20260111_003017\event_20260111_115903_560.wav,1,BirdNET,2.6099999999999994,False
det_000721,event_20260111_104959_420,20260111_003017,blutit,Mésange bleue,0.7457,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_104959_420.wav,1,BirdNET,3.0,False
det_000722,event_20260111_082928_110,20260111_003017,eurrob1,Rougegorge familier,0.7457,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_082928_110.wav,1,BirdNET,3.0,False
det_000723,event_20260111_091748_217,20260111_003017,eurmag1,Pie bavarde,0.7456,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_091748_217.wav,1,BirdNET,3.0,False
det_000724,event_20260111_104415_402,20260111_003017,eurjac,Choucas des tours,0.7423,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_104415_402.wav,1,BirdNET,3.0,False
det_000725,event_20260111_104246_397,20260111_003017,eurmag1,Pie bavarde,0.7406,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_104246_397.wav,1,BirdNET,3.0,False
det_000726,event_20260111_102942_378,20260111_003017,blutit,Mésange bleue,0.7346,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_102942_378.wav,1,BirdNET,3.0,False
det_000727,event_20260111_104525_406,20260111_003017,eurjac,Choucas des tours,0.7313,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_104525_406.wav,1,BirdNET,3.0,False
det_000728,event_20260111_093055_250,20260111_003017,eurrob1,Rougegorge familier,0.7309,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_093055_250.wav,1,BirdNET,3.0,False
det_000729,event_20260111_104858_415,20260111_003017,gretit1,Mésange charbonnière,0.7263,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_104858_415.wav,1,BirdNET,3.0,False
det_000730,event_20260111_104915_417,20260111_003017,gretit1,Mésange charbonnière,0.7224,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_104915_417.wav,1,BirdNET,3.0,False
det_000731,event_20260111_093907_281,20260111_003017,eurrob1,Rougegorge familier,0.7198,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_093907_281.wav,1,BirdNET,3.0,False
det_000732,event_20260111_092906_238,20260111_003017,eurrob1,Rougegorge familier,0.7191,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_092906_238.wav,1,BirdNET,3.0,False
det_000733,event_20260111_095431_313,20260111_003017,grswoo,Pic épeiche,0.7188,9.0,11.26,0,15000,D:\20260111_003017\event_20260111_095431_313.wav,1,BirdNET,2.26,False
det_000734,event_20260111_082937_111,20260111_003017,eurrob1,Rougegorge familier,0.7149,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_082937_111.wav,1,BirdNET,3.0,False
det_000735,event_20260111_082857_106,20260111_003017,eurrob1,Rougegorge familier,0.7109,9.0,12.0,0,15000,D:\20260111_003017\event_20260111_082857_106.wav,1,BirdNET,3.0,False
det_000736,event_20260111_113101_503,20260111_003017,eursta,Ã‰tourneau sansonnet,0.7094,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_113101_503.wav,1,BirdNET,3.0,False
det_000737,event_20260111_112746_492,20260111_003017,blutit,Mésange bleue,0.709,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_112746_492.wav,1,BirdNET,3.0,False
det_000738,event_20260111_113043_502,20260111_003017,eurgre1,Verdier d'Europe,0.7051,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_113043_502.wav,1,BirdNET,3.0,False
det_000739,event_20260111_102552_363,20260111_003017,grswoo,Pic épeiche,0.705,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_102552_363.wav,1,BirdNET,3.0,False
det_000740,event_20260111_091935_224,20260111_003017,eurmag1,Pie bavarde,0.7042,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_091935_224.wav,1,BirdNET,3.0,False
det_000741,event_20260111_082857_106,20260111_003017,eurrob1,Rougegorge familier,0.7042,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_082857_106.wav,1,BirdNET,3.0,False
det_000742,event_20260111_083007_114,20260111_003017,eurrob1,Rougegorge familier,0.6984,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_083007_114.wav,1,BirdNET,3.0,False
det_000743,event_20260111_102616_366,20260111_003017,grswoo,Pic épeiche,0.6962,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_102616_366.wav,1,BirdNET,3.0,False
det_000744,event_20260111_120213_568,20260111_003017,blutit,Mésange bleue,0.6958,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_120213_568.wav,1,BirdNET,3.0,False
det_000745,event_20260111_092840_235,20260111_003017,eurrob1,Rougegorge familier,0.6947,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_092840_235.wav,1,BirdNET,3.0,False
det_000746,event_20260111_124525_689,20260111_003017,eurjac,Choucas des tours,0.6943,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_124525_689.wav,1,BirdNET,3.0,False
det_000747,event_20260111_131328_772,20260111_003017,comchi1,Pouillot véloce,0.6912,9.0,11.09,0,15000,D:\20260111_003017\event_20260111_131328_772.wav,1,BirdNET,2.09,False
det_000748,event_20260111_091904_222,20260111_003017,eurmag1,Pie bavarde,0.6897,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_091904_222.wav,1,BirdNET,3.0,False
det_000749,event_20260111_102914_375,20260111_003017,dunnoc1,Accenteur mouchet,0.6882,6.0,7.51,0,15000,D:\20260111_003017\event_20260111_102914_375.wav,1,BirdNET,1.5099999999999998,False
det_000750,event_20260111_091234_208,20260111_003017,eurjac,Choucas des tours,0.6878,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_091234_208.wav,1,BirdNET,3.0,False
det_000751,event_20260111_081948_096,20260111_003017,eurjac,Choucas des tours,0.6865,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_081948_096.wav,1,BirdNET,3.0,False
det_000752,event_20260111_102623_367,20260111_003017,grswoo,Pic épeiche,0.686,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_102623_367.wav,1,BirdNET,3.0,False
det_000753,event_20260111_102610_365,20260111_003017,grswoo,Pic épeiche,0.686,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_102610_365.wav,1,BirdNET,3.0,False
det_000754,event_20260111_075316_072,20260111_003017,eurmag1,Pie bavarde,0.6854,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_075316_072.wav,1,BirdNET,3.0,False
det_000755,event_20260111_114505_532,20260111_003017,eurrob1,Rougegorge familier,0.6851,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_114505_532.wav,1,BirdNET,3.0,False
det_000756,event_20260111_102552_363,20260111_003017,grswoo,Pic épeiche,0.6844,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_102552_363.wav,1,BirdNET,3.0,False
det_000757,event_20260111_090146_184,20260111_003017,eurrob1,Rougegorge familier,0.6842,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_090146_184.wav,1,BirdNET,3.0,False
det_000758,event_20260111_092913_239,20260111_003017,comred2,Rougequeue à front blanc,0.6817,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_092913_239.wav,1,BirdNET,3.0,False
det_000759,event_20260111_075422_077,20260111_003017,eurjac,Choucas des tours,0.6805,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_075422_077.wav,1,BirdNET,3.0,False
det_000760,event_20260111_093123_253,20260111_003017,blutit,Mésange bleue,0.6795,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_093123_253.wav,1,BirdNET,3.0,False
det_000761,event_20260111_090302_192,20260111_003017,eurrob1,Rougegorge familier,0.6791,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_090302_192.wav,1,BirdNET,3.0,False
det_000762,event_20260111_121409_603,20260111_003017,grswoo,Pic épeiche,0.6783,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_121409_603.wav,1,BirdNET,3.0,False
det_000763,event_20260111_093451_269,20260111_003017,blutit,Mésange bleue,0.6772,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_093451_269.wav,1,BirdNET,3.0,False
det_000764,event_20260111_131431_776,20260111_003017,comchi1,Pouillot véloce,0.6737,9.0,10.07,0,15000,D:\20260111_003017\event_20260111_131431_776.wav,1,BirdNET,1.0700000000000003,False
det_000765,event_20260111_095445_314,20260111_003017,grswoo,Pic épeiche,0.6729,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_095445_314.wav,1,BirdNET,3.0,False
det_000766,event_20260111_083851_140,20260111_003017,eurmag1,Pie bavarde,0.6728,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_083851_140.wav,1,BirdNET,3.0,False
det_000767,event_20260111_101433_339,20260111_003017,gretit1,Mésange charbonnière,0.6725,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_101433_339.wav,1,BirdNET,3.0,False
det_000768,event_20260111_102616_366,20260111_003017,grswoo,Pic épeiche,0.6623,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_102616_366.wav,1,BirdNET,3.0,False
det_000769,event_20260111_092906_238,20260111_003017,eurrob1,Rougegorge familier,0.6614,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_092906_238.wav,1,BirdNET,3.0,False
det_000770,event_20260111_124947_705,20260111_003017,blutit,Mésange bleue,0.6604,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_124947_705.wav,1,BirdNET,3.0,False
det_000771,event_20260111_131911_796,20260111_003017,eurjac,Choucas des tours,0.6586,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_131911_796.wav,1,BirdNET,3.0,False
det_000772,event_20260111_104545_407,20260111_003017,firecr1,Roitelet triple-bandeau,0.6563,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_104545_407.wav,1,BirdNET,3.0,False
det_000773,event_20260111_131518_780,20260111_003017,eurmag1,Pie bavarde,0.6559,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_131518_780.wav,1,BirdNET,3.0,False
det_000774,event_20260111_094325_291,20260111_003017,eurmag1,Pie bavarde,0.6538,21.0,24.0,0,15000,D:\20260111_003017\event_20260111_094325_291.wav,1,BirdNET,3.0,False
det_000775,event_20260111_082857_106,20260111_003017,eurrob1,Rougegorge familier,0.6535,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_082857_106.wav,1,BirdNET,3.0,False
det_000776,event_20260111_075106_068,20260111_003017,eurmag1,Pie bavarde,0.6515,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_075106_068.wav,1,BirdNET,3.0,False
det_000777,event_20260111_093437_268,20260111_003017,blutit,Mésange bleue,0.6472,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_093437_268.wav,1,BirdNET,3.0,False
det_000778,event_20260111_104515_405,20260111_003017,eurjac,Choucas des tours,0.6459,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_104515_405.wav,1,BirdNET,3.0,False
det_000779,event_20260111_132311_809,20260111_003017,eurjac,Choucas des tours,0.6442,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_132311_809.wav,1,BirdNET,3.0,False
det_000780,event_20260111_073606_041,20260111_003017,eurmag1,Pie bavarde,0.6439,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_073606_041.wav,1,BirdNET,3.0,False
det_000781,event_20260111_102601_364,20260111_003017,grswoo,Pic épeiche,0.6383,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_102601_364.wav,1,BirdNET,3.0,False
det_000782,event_20260111_083819_138,20260111_003017,eurmag1,Pie bavarde,0.6378,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_083819_138.wav,1,BirdNET,3.0,False
det_000783,event_20260111_083024_116,20260111_003017,eurrob1,Rougegorge familier,0.6359,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_083024_116.wav,1,BirdNET,3.0,False
det_000784,event_20260111_083840_139,20260111_003017,hoocro1,Corneille mantelée,0.6356,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_083840_139.wav,1,BirdNET,3.0,False
det_000785,event_20260111_074826_059,20260111_003017,eurmag1,Pie bavarde,0.6337,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_074826_059.wav,1,BirdNET,3.0,False
det_000786,event_20260111_113207_505,20260111_003017,eursta,Ã‰tourneau sansonnet,0.6321,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_113207_505.wav,1,BirdNET,3.0,False
det_000787,event_20260111_104945_418,20260111_003017,dunnoc1,Accenteur mouchet,0.6305,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_104945_418.wav,1,BirdNET,3.0,False
det_000788,event_20260111_104525_406,20260111_003017,firecr1,Roitelet triple-bandeau,0.6292,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_104525_406.wav,1,BirdNET,3.0,False
det_000789,event_20260111_124834_701,20260111_003017,blutit,Mésange bleue,0.6279,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_124834_701.wav,1,BirdNET,3.0,False
det_000790,event_20260111_090827_197,20260111_003017,eurrob1,Rougegorge familier,0.6249,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_090827_197.wav,1,BirdNET,3.0,False
det_000791,event_20260111_094016_284,20260111_003017,eurmag1,Pie bavarde,0.6218,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_094016_284.wav,1,BirdNET,3.0,False
det_000792,event_20260111_092951_242,20260111_003017,eurrob1,Rougegorge familier,0.6217,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_092951_242.wav,1,BirdNET,3.0,False
det_000793,event_20260111_124930_704,20260111_003017,blutit,Mésange bleue,0.6211,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_124930_704.wav,1,BirdNET,3.0,False
det_000794,event_20260111_091510_213,20260111_003017,eurmag1,Pie bavarde,0.6196,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_091510_213.wav,1,BirdNET,3.0,False
det_000795,event_20260111_112754_493,20260111_003017,blutit,Mésange bleue,0.6194,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_112754_493.wav,1,BirdNET,3.0,False
det_000796,event_20260111_085817_176,20260111_003017,eurmag1,Pie bavarde,0.6193,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_085817_176.wav,1,BirdNET,3.0,False
det_000797,event_20260111_081800_091,20260111_003017,carcro1,Corneille noire,0.6193,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_081800_091.wav,1,BirdNET,3.0,False
det_000798,event_20260111_131854_794,20260111_003017,eurjac,Choucas des tours,0.6159,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_131854_794.wav,1,BirdNET,3.0,False
det_000799,event_20260111_104525_406,20260111_003017,firecr1,Roitelet triple-bandeau,0.6104,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_104525_406.wav,1,BirdNET,3.0,False
det_000800,event_20260111_073553_039,20260111_003017,eurjac,Choucas des tours,0.6091,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_073553_039.wav,1,BirdNET,3.0,False
det_000801,event_20260111_091607_214,20260111_003017,eurmag1,Pie bavarde,0.6077,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_091607_214.wav,1,BirdNET,3.0,False
det_000802,event_20260111_093130_254,20260111_003017,blutit,Mésange bleue,0.6041,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_093130_254.wav,1,BirdNET,3.0,False
det_000803,event_20260111_125002_706,20260111_003017,blutit,Mésange bleue,0.6035,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_125002_706.wav,1,BirdNET,3.0,False
det_000804,event_20260111_090458_193,20260111_003017,comcha,Pinson des arbres,0.5999,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_090458_193.wav,1,BirdNET,3.0,False
det_000805,event_20260111_074643_053,20260111_003017,eurjac,Choucas des tours,0.5997,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_074643_053.wav,1,BirdNET,3.0,False
det_000806,event_20260111_073600_040,20260111_003017,eurmag1,Pie bavarde,0.5986,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_073600_040.wav,1,BirdNET,3.0,False
det_000807,event_20260111_120137_567,20260111_003017,blutit,Mésange bleue,0.5959,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_120137_567.wav,1,BirdNET,3.0,False
det_000808,event_20260111_090214_188,20260111_003017,eurrob1,Rougegorge familier,0.5927,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_090214_188.wav,1,BirdNET,3.0,False
det_000809,event_20260111_104659_412,20260111_003017,firecr1,Roitelet triple-bandeau,0.5925,12.0,13.99,0,15000,D:\20260111_003017\event_20260111_104659_412.wav,1,BirdNET,1.9900000000000002,False
det_000810,event_20260111_131854_794,20260111_003017,eurjac,Choucas des tours,0.5918,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_131854_794.wav,1,BirdNET,3.0,False
det_000811,event_20260111_115543_557,20260111_003017,blutit,Mésange bleue,0.5916,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_115543_557.wav,1,BirdNET,3.0,False
det_000812,event_20260111_093013_245,20260111_003017,eurrob1,Rougegorge familier,0.5887,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_093013_245.wav,1,BirdNET,3.0,False
det_000813,event_20260111_104525_406,20260111_003017,eurjac,Choucas des tours,0.5886,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_104525_406.wav,1,BirdNET,3.0,False
det_000814,event_20260111_090835_198,20260111_003017,eurrob1,Rougegorge familier,0.5827,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_090835_198.wav,1,BirdNET,3.0,False
det_000815,event_20260111_093502_270,20260111_003017,blutit,Mésange bleue,0.5825,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_093502_270.wav,1,BirdNET,3.0,False
det_000816,event_20260111_090158_186,20260111_003017,eurrob1,Rougegorge familier,0.5812,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_090158_186.wav,1,BirdNET,3.0,False
det_000817,event_20260111_120332_574,20260111_003017,comchi1,Pouillot véloce,0.5775,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_120332_574.wav,1,BirdNET,3.0,False
det_000818,event_20260111_092913_239,20260111_003017,eurrob1,Rougegorge familier,0.5745,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_092913_239.wav,1,BirdNET,3.0,False
det_000819,event_20260111_131314_771,20260111_003017,blutit,Mésange bleue,0.5723,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_131314_771.wav,1,BirdNET,3.0,False
det_000820,event_20260111_081948_096,20260111_003017,carcro1,Corneille noire,0.5711,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_081948_096.wav,1,BirdNET,3.0,False
det_000821,event_20260111_101407_336,20260111_003017,blutit,Mésange bleue,0.5708,9.0,12.0,0,15000,D:\20260111_003017\event_20260111_101407_336.wav,1,BirdNET,3.0,False
det_000822,event_20260111_094005_283,20260111_003017,hergul,Goéland argenté,0.5703,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_094005_283.wav,1,BirdNET,3.0,False
det_000823,event_20260111_114427_529,20260111_003017,eurrob1,Rougegorge familier,0.5691,6.0,8.36,0,15000,D:\20260111_003017\event_20260111_114427_529.wav,1,BirdNET,2.3599999999999994,False
det_000824,event_20260111_090132_182,20260111_003017,eurrob1,Rougegorge familier,0.5612,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_090132_182.wav,1,BirdNET,3.0,False
det_000825,event_20260111_113804_517,20260111_003017,eurjac,Choucas des tours,0.557,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_113804_517.wav,1,BirdNET,3.0,False
