event_id,session_id,start_time,end_time,duration_s,rms_mean,rms_max,peak_max,borderline,wav_path,notes,public_detections_count,public_species_unique,public_total_duration_s,public_top_species_by_count,public_top_species_by_duration
event_20260111_094845_299,20260111_003017,2026-01-11T09:48:45+01:00,2026-01-11T09:48:48+01:00,6.14,0.0130499999999999,,0.07691,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_094845_299.wav,,0,0,0.0,,
event_20260111_094900_300,20260111_003017,2026-01-11T09:49:00+01:00,2026-01-11T09:49:03+01:00,6.49,0.009625,,0.05112,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_094900_300.wav,,0,0,0.0,,
event_20260111_095109_301,20260111_003017,2026-01-11T09:51:09+01:00,2026-01-11T09:51:15+01:00,9.22,0.009105,,0.05931,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_095109_301.wav,,0,0,0.0,,
event_20260111_095116_302,20260111_003017,2026-01-11T09:51:16+01:00,2026-01-11T09:51:23+01:00,7.85,0.00894,,0.04834,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_095116_302.wav,,0,0,0.0,,
event_20260111_095138_303,20260111_003017,2026-01-11T09:51:38+01:00,2026-01-11T09:51:42+01:00,6.14,0.007155,,0.04669,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_095138_303.wav,,0,0,0.0,,
event_20260111_095144_304,20260111_003017,2026-01-11T09:51:44+01:00,2026-01-11T09:51:56+01:00,14.51,0.00929,,0.0502,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_095144_304.wav,,0,0,0.0,,
event_20260111_095221_305,20260111_003017,2026-01-11T09:52:21+01:00,2026-01-11T09:52:25+01:00,6.14,0.023325,,0.12506,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_095221_305.wav,,0,0,0.0,,
event_20260111_095318_306,20260111_003017,2026-01-11T09:53:18+01:00,2026-01-11T09:53:26+01:00,10.58,0.007025,,0.04563,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_095318_306.wav,,0,0,0.0,,
event_20260111_095332_307,20260111_003017,2026-01-11T09:53:32+01:00,2026-01-11T09:53:39+01:00,10.75,0.0086299999999999,,0.04355,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_095332_307.wav,,0,0,0.0,,
event_20260111_095347_308,20260111_003017,2026-01-11T09:53:47+01:00,2026-01-11T09:53:51+01:00,6.14,0.004115,,0.04104,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_095347_308.wav,,0,0,0.0,,
event_20260111_095351_309,20260111_003017,2026-01-11T09:53:51+01:00,2026-01-11T09:53:57+01:00,6.14,0.00434,,0.04082,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_095351_309.wav,,0,0,0.0,,
event_20260111_095357_310,20260111_003017,2026-01-11T09:53:57+01:00,2026-01-11T09:54:05+01:00,8.53,0.00605,,0.04106,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_095357_310.wav,,0,0,0.0,,
event_20260111_095406_311,20260111_003017,2026-01-11T09:54:06+01:00,2026-01-11T09:54:12+01:00,7.0,0.00668,,0.04997,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_095406_311.wav,,0,0,0.0,,
event_20260111_095416_312,20260111_003017,2026-01-11T09:54:16+01:00,2026-01-11T09:54:20+01:00,6.66,0.005665,,0.04305,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_095416_312.wav,,0,0,0.0,,
event_20260111_095420_313,20260111_003017,2026-01-11T09:54:20+01:00,2026-01-11T09:54:31+01:00,11.26,0.00306,,0.04001,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_095420_313.wav,,0,0,0.0,,
event_20260111_095441_314,20260111_003017,2026-01-11T09:54:41+01:00,2026-01-11T09:54:45+01:00,7.68,0.01026,,0.04535,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_095441_314.wav,,0,0,0.0,,
event_20260111_095600_315,20260111_003017,2026-01-11T09:56:00+01:00,2026-01-11T09:56:03+01:00,6.14,0.00809,,0.04439,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_095600_315.wav,,0,0,0.0,,
event_20260111_095743_316,20260111_003017,2026-01-11T09:57:43+01:00,2026-01-11T09:57:46+01:00,6.14,0.01411,,0.07943,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_095743_316.wav,,0,0,0.0,,
event_20260111_095802_317,20260111_003017,2026-01-11T09:58:02+01:00,2026-01-11T09:58:05+01:00,6.14,0.01147,,0.05473,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_095802_317.wav,,0,0,0.0,,
event_20260111_100025_318,20260111_003017,2026-01-11T10:00:25+01:00,2026-01-11T10:00:29+01:00,6.14,0.00345,,0.05671,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_100025_318.wav,,0,0,0.0,,
event_20260111_100115_319,20260111_003017,2026-01-11T10:01:15+01:00,2026-01-11T10:01:19+01:00,6.14,0.013085,,0.07886,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_100115_319.wav,,0,0,0.0,,
event_20260111_100219_320,20260111_003017,2026-01-11T10:02:19+01:00,2026-01-11T10:02:23+01:00,7.0,0.0116549999999999,,0.05878,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_100219_320.wav,,0,0,0.0,,
event_20260111_100301_321,20260111_003017,2026-01-11T10:03:01+01:00,2026-01-11T10:03:04+01:00,6.14,0.0074,,0.05506,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_100301_321.wav,,0,0,0.0,,
event_20260111_100322_322,20260111_003017,2026-01-11T10:03:22+01:00,2026-01-11T10:03:31+01:00,11.78,0.0132,,0.04331,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_100322_322.wav,,0,0,0.0,,
event_20260111_100331_323,20260111_003017,2026-01-11T10:03:31+01:00,2026-01-11T10:03:44+01:00,12.63,0.01471,,0.06456,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_100331_323.wav,,0,0,0.0,,
event_20260111_100633_324,20260111_003017,2026-01-11T10:06:33+01:00,2026-01-11T10:06:36+01:00,6.14,0.009885,,0.0474,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_100633_324.wav,,0,0,0.0,,
event_20260111_100708_325,20260111_003017,2026-01-11T10:07:08+01:00,2026-01-11T10:07:12+01:00,6.66,0.0037349999999999,,0.04362,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_100708_325.wav,,0,0,0.0,,
event_20260111_100930_326,20260111_003017,2026-01-11T10:09:30+01:00,2026-01-11T10:09:35+01:00,7.85,0.00957,,0.062,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_100930_326.wav,,0,0,0.0,,
event_20260111_100958_327,20260111_003017,2026-01-11T10:09:58+01:00,2026-01-11T10:10:08+01:00,13.14,0.008825,,0.04254,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_100958_327.wav,,0,0,0.0,,
event_20260111_101009_328,20260111_003017,2026-01-11T10:10:09+01:00,2026-01-11T10:10:14+01:00,6.14,0.00608,,0.04078,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101009_328.wav,,0,0,0.0,,
event_20260111_101015_329,20260111_003017,2026-01-11T10:10:15+01:00,2026-01-11T10:10:20+01:00,6.14,0.01023,,0.12756,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101015_329.wav,,0,0,0.0,,
event_20260111_101042_330,20260111_003017,2026-01-11T10:10:42+01:00,2026-01-11T10:10:45+01:00,6.49,0.00931,,0.04685,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101042_330.wav,,0,0,0.0,,
event_20260111_101102_331,20260111_003017,2026-01-11T10:11:02+01:00,2026-01-11T10:11:07+01:00,7.68,0.008105,,0.05338,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101102_331.wav,,0,0,0.0,,
event_20260111_101151_332,20260111_003017,2026-01-11T10:11:51+01:00,2026-01-11T10:11:54+01:00,6.14,0.00913,,0.04979,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101151_332.wav,,0,0,0.0,,
event_20260111_101254_333,20260111_003017,2026-01-11T10:12:54+01:00,2026-01-11T10:12:57+01:00,6.49,0.01039,,0.06575,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101254_333.wav,,0,0,0.0,,
event_20260111_101327_334,20260111_003017,2026-01-11T10:13:27+01:00,2026-01-11T10:13:30+01:00,6.14,0.00421,,0.04442,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101327_334.wav,,0,0,0.0,,
event_20260111_101341_335,20260111_003017,2026-01-11T10:13:41+01:00,2026-01-11T10:13:54+01:00,15.7,0.00918,,0.05333,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101341_335.wav,,0,0,0.0,,
event_20260111_101357_336,20260111_003017,2026-01-11T10:13:57+01:00,2026-01-11T10:14:07+01:00,12.29,0.009695,,0.05234,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101357_336.wav,,0,0,0.0,,
event_20260111_101410_337,20260111_003017,2026-01-11T10:14:10+01:00,2026-01-11T10:14:13+01:00,6.31,0.01045,,0.06399,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101410_337.wav,,0,0,0.0,,
event_20260111_101413_338,20260111_003017,2026-01-11T10:14:13+01:00,2026-01-11T10:14:20+01:00,6.14,0.00618,,0.04184,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101413_338.wav,,0,0,0.0,,
event_20260111_101425_339,20260111_003017,2026-01-11T10:14:25+01:00,2026-01-11T10:14:33+01:00,11.43,0.009655,,0.04563,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101425_339.wav,,0,0,0.0,,
event_20260111_101440_340,20260111_003017,2026-01-11T10:14:40+01:00,2026-01-11T10:14:43+01:00,6.14,0.006005,,0.04435,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101440_340.wav,,0,0,0.0,,
event_20260111_101451_341,20260111_003017,2026-01-11T10:14:51+01:00,2026-01-11T10:15:00+01:00,11.95,0.00885,,0.08416,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101451_341.wav,,0,0,0.0,,
event_20260111_101503_342,20260111_003017,2026-01-11T10:15:03+01:00,2026-01-11T10:15:10+01:00,9.56,0.012075,,0.05505,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101503_342.wav,,0,0,0.0,,
event_20260111_101525_343,20260111_003017,2026-01-11T10:15:25+01:00,2026-01-11T10:15:28+01:00,6.14,0.005995,,0.04152,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101525_343.wav,,0,0,0.0,,
event_20260111_101536_344,20260111_003017,2026-01-11T10:15:36+01:00,2026-01-11T10:15:40+01:00,6.49,0.00621,,0.04567,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101536_344.wav,,0,0,0.0,,
event_20260111_101606_345,20260111_003017,2026-01-11T10:16:06+01:00,2026-01-11T10:16:12+01:00,8.7,0.008775,,0.0499,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101606_345.wav,,0,0,0.0,,
event_20260111_101739_346,20260111_003017,2026-01-11T10:17:39+01:00,2026-01-11T10:17:42+01:00,6.14,0.009105,,0.04775,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101739_346.wav,,0,0,0.0,,
event_20260111_101855_347,20260111_003017,2026-01-11T10:18:55+01:00,2026-01-11T10:18:58+01:00,6.14,0.0069149999999999,,0.04537,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101855_347.wav,,0,0,0.0,,
event_20260111_101931_348,20260111_003017,2026-01-11T10:19:31+01:00,2026-01-11T10:19:39+01:00,10.58,0.0050849999999999,,0.04283,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101931_348.wav,,0,0,0.0,,
event_20260111_101948_349,20260111_003017,2026-01-11T10:19:48+01:00,2026-01-11T10:19:52+01:00,6.31,0.00987,,0.06465,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101948_349.wav,,0,0,0.0,,
event_20260111_101957_350,20260111_003017,2026-01-11T10:19:57+01:00,2026-01-11T10:20:06+01:00,12.12,0.015195,,0.07173,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_101957_350.wav,,0,0,0.0,,
event_20260111_102148_351,20260111_003017,2026-01-11T10:21:48+01:00,2026-01-11T10:21:53+01:00,7.85,0.0070799999999999,,0.04853,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102148_351.wav,,0,0,0.0,,
event_20260111_102153_352,20260111_003017,2026-01-11T10:21:53+01:00,2026-01-11T10:21:59+01:00,6.14,0.008435,,0.05324,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102153_352.wav,,0,0,0.0,,
event_20260111_102243_353,20260111_003017,2026-01-11T10:22:43+01:00,2026-01-11T10:22:48+01:00,7.68,0.008085,,0.04837,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102243_353.wav,,0,0,0.0,,
event_20260111_102309_354,20260111_003017,2026-01-11T10:23:09+01:00,2026-01-11T10:23:13+01:00,7.51,0.008865,,0.04362,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102309_354.wav,,0,0,0.0,,
event_20260111_102314_355,20260111_003017,2026-01-11T10:23:14+01:00,2026-01-11T10:23:19+01:00,6.14,0.00856,,0.04438,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102314_355.wav,,0,0,0.0,,
event_20260111_102347_356,20260111_003017,2026-01-11T10:23:47+01:00,2026-01-11T10:23:50+01:00,6.14,0.005755,,0.04343,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102347_356.wav,,0,0,0.0,,
event_20260111_102400_357,20260111_003017,2026-01-11T10:24:00+01:00,2026-01-11T10:24:04+01:00,6.31,0.0073349999999999,,0.05957,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102400_357.wav,,0,0,0.0,,
event_20260111_102509_358,20260111_003017,2026-01-11T10:25:09+01:00,2026-01-11T10:25:16+01:00,10.58,0.00643,,0.04839,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102509_358.wav,,0,0,0.0,,
event_20260111_102520_359,20260111_003017,2026-01-11T10:25:20+01:00,2026-01-11T10:25:24+01:00,6.14,0.01881,,0.10219,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102520_359.wav,,0,0,0.0,,
event_20260111_102524_360,20260111_003017,2026-01-11T10:25:24+01:00,2026-01-11T10:25:33+01:00,9.56,0.020975,,0.0995,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102524_360.wav,,0,0,0.0,,
event_20260111_102536_361,20260111_003017,2026-01-11T10:25:36+01:00,2026-01-11T10:25:39+01:00,6.14,0.009685,,0.04855,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102536_361.wav,,0,0,0.0,,
event_20260111_102543_362,20260111_003017,2026-01-11T10:25:43+01:00,2026-01-11T10:25:46+01:00,6.14,0.00887,,0.06774,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102543_362.wav,,0,0,0.0,,
event_20260111_102547_363,20260111_003017,2026-01-11T10:25:47+01:00,2026-01-11T10:25:52+01:00,6.31,0.009495,,0.07549,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102547_363.wav,,0,0,0.0,,
event_20260111_102558_364,20260111_003017,2026-01-11T10:25:58+01:00,2026-01-11T10:26:01+01:00,6.14,0.013665,,0.06951,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102558_364.wav,,0,0,0.0,,
event_20260111_102607_365,20260111_003017,2026-01-11T10:26:07+01:00,2026-01-11T10:26:10+01:00,6.14,0.008485,,0.04219,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102607_365.wav,,0,0,0.0,,
event_20260111_102611_366,20260111_003017,2026-01-11T10:26:11+01:00,2026-01-11T10:26:16+01:00,6.14,0.0106699999999999,,0.05512,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102611_366.wav,,0,0,0.0,,
event_20260111_102619_367,20260111_003017,2026-01-11T10:26:19+01:00,2026-01-11T10:26:23+01:00,6.49,0.007415,,0.04497,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102619_367.wav,,0,0,0.0,,
event_20260111_102624_368,20260111_003017,2026-01-11T10:26:24+01:00,2026-01-11T10:26:29+01:00,6.14,0.00619,,0.05282,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102624_368.wav,,0,0,0.0,,
event_20260111_102735_369,20260111_003017,2026-01-11T10:27:35+01:00,2026-01-11T10:27:38+01:00,6.14,0.007885,,0.05294,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102735_369.wav,,0,0,0.0,,
event_20260111_102744_370,20260111_003017,2026-01-11T10:27:44+01:00,2026-01-11T10:27:47+01:00,6.31,0.005525,,0.04591,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102744_370.wav,,0,0,0.0,,
event_20260111_102748_371,20260111_003017,2026-01-11T10:27:48+01:00,2026-01-11T10:27:54+01:00,7.0,0.009925,,0.04221,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102748_371.wav,,0,0,0.0,,
event_20260111_102803_372,20260111_003017,2026-01-11T10:28:03+01:00,2026-01-11T10:28:08+01:00,8.53,0.00781,,0.05419,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102803_372.wav,,0,0,0.0,,
event_20260111_102809_373,20260111_003017,2026-01-11T10:28:09+01:00,2026-01-11T10:28:20+01:00,11.95,0.01039,,0.04237,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102809_373.wav,,0,0,0.0,,
event_20260111_102836_374,20260111_003017,2026-01-11T10:28:36+01:00,2026-01-11T10:28:39+01:00,6.14,0.00798,,0.05425,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102836_374.wav,,0,0,0.0,,
event_20260111_102909_375,20260111_003017,2026-01-11T10:29:09+01:00,2026-01-11T10:29:14+01:00,7.51,0.0086,,0.0442,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102909_375.wav,,0,0,0.0,,
event_20260111_102924_376,20260111_003017,2026-01-11T10:29:24+01:00,2026-01-11T10:29:30+01:00,8.87,0.010265,,0.06587,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102924_376.wav,,0,0,0.0,,
event_20260111_102931_377,20260111_003017,2026-01-11T10:29:31+01:00,2026-01-11T10:29:36+01:00,6.14,0.007095,,0.046,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102931_377.wav,,0,0,0.0,,
event_20260111_102937_378,20260111_003017,2026-01-11T10:29:37+01:00,2026-01-11T10:29:42+01:00,6.14,0.00706,,0.0415,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102937_378.wav,,0,0,0.0,,
event_20260111_102951_379,20260111_003017,2026-01-11T10:29:51+01:00,2026-01-11T10:29:58+01:00,10.24,0.012995,,0.05956,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_102951_379.wav,,0,0,0.0,,
event_20260111_103009_380,20260111_003017,2026-01-11T10:30:09+01:00,2026-01-11T10:30:12+01:00,6.14,0.00971,,0.04683,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_103009_380.wav,,0,0,0.0,,
event_20260111_103013_381,20260111_003017,2026-01-11T10:30:13+01:00,2026-01-11T10:30:20+01:00,8.19,0.00962,,0.06808,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_103013_381.wav,,0,0,0.0,,
event_20260111_103051_382,20260111_003017,2026-01-11T10:30:51+01:00,2026-01-11T10:30:54+01:00,6.14,0.00863,,0.04228,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_103051_382.wav,,0,0,0.0,,
event_20260111_103157_383,20260111_003017,2026-01-11T10:31:57+01:00,2026-01-11T10:32:00+01:00,6.14,0.00705,,0.05999,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_103157_383.wav,,0,0,0.0,,
event_20260111_103243_384,20260111_003017,2026-01-11T10:32:43+01:00,2026-01-11T10:32:46+01:00,6.14,0.010605,,0.04027,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_103243_384.wav,,0,0,0.0,,
event_20260111_103301_385,20260111_003017,2026-01-11T10:33:01+01:00,2026-01-11T10:33:04+01:00,6.14,0.011025,,0.04219,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_103301_385.wav,,0,0,0.0,,
event_20260111_103514_386,20260111_003017,2026-01-11T10:35:14+01:00,2026-01-11T10:35:17+01:00,6.14,0.006125,,0.04516,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_103514_386.wav,,0,0,0.0,,
event_20260111_103530_387,20260111_003017,2026-01-11T10:35:30+01:00,2026-01-11T10:35:33+01:00,6.14,0.006335,,0.04883,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_103530_387.wav,,0,0,0.0,,
event_20260111_103553_388,20260111_003017,2026-01-11T10:35:53+01:00,2026-01-11T10:35:56+01:00,6.14,0.009415,,0.06515,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_103553_388.wav,,0,0,0.0,,
event_20260111_103616_389,20260111_003017,2026-01-11T10:36:16+01:00,2026-01-11T10:36:19+01:00,6.14,0.00902,,0.04024,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_103616_389.wav,,0,0,0.0,,
event_20260111_103634_390,20260111_003017,2026-01-11T10:36:34+01:00,2026-01-11T10:36:37+01:00,6.14,0.01117,,0.08316,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_103634_390.wav,,0,0,0.0,,
event_20260111_103706_391,20260111_003017,2026-01-11T10:37:06+01:00,2026-01-11T10:37:29+01:00,25.09,0.008835,,0.04472,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_103706_391.wav,,0,0,0.0,,
event_20260111_103941_392,20260111_003017,2026-01-11T10:39:41+01:00,2026-01-11T10:39:44+01:00,6.31,0.008355,,0.05043,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_103941_392.wav,,0,0,0.0,,
event_20260111_104017_393,20260111_003017,2026-01-11T10:40:17+01:00,2026-01-11T10:40:25+01:00,10.58,0.00867,,0.06583,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104017_393.wav,,0,0,0.0,,
event_20260111_104027_394,20260111_003017,2026-01-11T10:40:27+01:00,2026-01-11T10:40:41+01:00,16.73,0.007715,,0.04421,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104027_394.wav,,0,0,0.0,,
event_20260111_104113_395,20260111_003017,2026-01-11T10:41:13+01:00,2026-01-11T10:41:16+01:00,6.14,0.005735,,0.04414,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104113_395.wav,,0,0,0.0,,
event_20260111_104152_396,20260111_003017,2026-01-11T10:41:52+01:00,2026-01-11T10:41:55+01:00,6.14,0.012145,,0.0454,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104152_396.wav,,0,0,0.0,,
event_20260111_104235_397,20260111_003017,2026-01-11T10:42:35+01:00,2026-01-11T10:42:46+01:00,14.34,0.00696,,0.04966,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104235_397.wav,,0,0,0.0,,
event_20260111_104247_398,20260111_003017,2026-01-11T10:42:47+01:00,2026-01-11T10:42:54+01:00,8.02,0.00694,,0.04031,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104247_398.wav,,0,0,0.0,,
event_20260111_104256_399,20260111_003017,2026-01-11T10:42:56+01:00,2026-01-11T10:43:13+01:00,19.11,0.016835,,0.12785,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104256_399.wav,,0,0,0.0,,
event_20260111_104348_400,20260111_003017,2026-01-11T10:43:48+01:00,2026-01-11T10:43:52+01:00,7.34,0.007625,,0.04511,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104348_400.wav,,0,0,0.0,,
event_20260111_104352_401,20260111_003017,2026-01-11T10:43:52+01:00,2026-01-11T10:44:09+01:00,16.9,0.007405,,0.04236,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104352_401.wav,,0,0,0.0,,
event_20260111_104410_402,20260111_003017,2026-01-11T10:44:10+01:00,2026-01-11T10:44:15+01:00,6.14,0.005905,,0.04257,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104410_402.wav,,0,0,0.0,,
event_20260111_104446_403,20260111_003017,2026-01-11T10:44:46+01:00,2026-01-11T10:44:50+01:00,7.0,0.00828,,0.05052,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104446_403.wav,,0,0,0.0,,
event_20260111_104452_404,20260111_003017,2026-01-11T10:44:52+01:00,2026-01-11T10:44:59+01:00,9.22,0.01189,,0.05301,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104452_404.wav,,0,0,0.0,,
event_20260111_104510_405,20260111_003017,2026-01-11T10:45:10+01:00,2026-01-11T10:45:15+01:00,8.02,0.01205,,0.05689,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104510_405.wav,,0,0,0.0,,
event_20260111_104517_406,20260111_003017,2026-01-11T10:45:17+01:00,2026-01-11T10:45:25+01:00,10.07,0.007885,,0.04158,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104517_406.wav,,0,0,0.0,,
event_20260111_104539_407,20260111_003017,2026-01-11T10:45:39+01:00,2026-01-11T10:45:45+01:00,8.36,0.00861,,0.05002,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104539_407.wav,,0,0,0.0,,
event_20260111_104547_408,20260111_003017,2026-01-11T10:45:47+01:00,2026-01-11T10:46:02+01:00,17.24,0.0081,,0.04007,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104547_408.wav,,0,0,0.0,,
event_20260111_104611_409,20260111_003017,2026-01-11T10:46:11+01:00,2026-01-11T10:46:16+01:00,7.85,0.007825,,0.0494,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104611_409.wav,,0,0,0.0,,
event_20260111_104616_410,20260111_003017,2026-01-11T10:46:16+01:00,2026-01-11T10:46:23+01:00,7.17,0.00585,,0.04846,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104616_410.wav,,0,0,0.0,,
event_20260111_104624_411,20260111_003017,2026-01-11T10:46:24+01:00,2026-01-11T10:46:29+01:00,6.14,0.00849,,0.04382,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104624_411.wav,,0,0,0.0,,
event_20260111_104648_412,20260111_003017,2026-01-11T10:46:48+01:00,2026-01-11T10:47:00+01:00,13.99,0.009165,,0.06537,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104648_412.wav,,0,0,0.0,,
event_20260111_104709_413,20260111_003017,2026-01-11T10:47:09+01:00,2026-01-11T10:47:12+01:00,6.14,0.006995,,0.04558,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104709_413.wav,,0,0,0.0,,
event_20260111_104750_414,20260111_003017,2026-01-11T10:47:50+01:00,2026-01-11T10:47:54+01:00,7.17,0.00687,,0.04041,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104750_414.wav,,0,0,0.0,,
event_20260111_104855_415,20260111_003017,2026-01-11T10:48:55+01:00,2026-01-11T10:48:58+01:00,6.14,0.01422,,0.07881,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104855_415.wav,,0,0,0.0,,
event_20260111_104902_416,20260111_003017,2026-01-11T10:49:02+01:00,2026-01-11T10:49:09+01:00,9.9,0.005905,,0.04032,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104902_416.wav,,0,0,0.0,,
event_20260111_104909_417,20260111_003017,2026-01-11T10:49:09+01:00,2026-01-11T10:49:15+01:00,6.14,0.00988,,0.05861,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104909_417.wav,,0,0,0.0,,
